source,target,relation
"""4:964ea883-2693-4303-b60b-a2ba95416a01:94""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1079""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:95""","""4:964ea883-2693-4303-b60b-a2ba95416a01:98""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:95""","""4:964ea883-2693-4303-b60b-a2ba95416a01:97""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:95""","""4:964ea883-2693-4303-b60b-a2ba95416a01:96""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:99""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1340""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:99""","""4:964ea883-2693-4303-b60b-a2ba95416a01:982""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:99""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1374""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:99""","""4:964ea883-2693-4303-b60b-a2ba95416a01:727""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:99""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:100""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1345""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:100""","""4:964ea883-2693-4303-b60b-a2ba95416a01:722""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:100""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1372""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:100""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1091""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:100""","""4:964ea883-2693-4303-b60b-a2ba95416a01:936""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:100""","""4:964ea883-2693-4303-b60b-a2ba95416a01:731""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:100""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1053""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:100""","""4:964ea883-2693-4303-b60b-a2ba95416a01:764""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:100""","""4:964ea883-2693-4303-b60b-a2ba95416a01:960""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:100""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1025""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:100""","""4:964ea883-2693-4303-b60b-a2ba95416a01:948""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:100""","""4:964ea883-2693-4303-b60b-a2ba95416a01:98""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:100""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1220""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:100""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1232""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:100""","""4:964ea883-2693-4303-b60b-a2ba95416a01:833""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:100""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1113""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:100""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1408""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:100""","""4:964ea883-2693-4303-b60b-a2ba95416a01:893""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:100""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1231""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:100""","""4:964ea883-2693-4303-b60b-a2ba95416a01:860""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:100""","""4:964ea883-2693-4303-b60b-a2ba95416a01:714""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:100""","""4:964ea883-2693-4303-b60b-a2ba95416a01:872""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:100""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1378""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:100""","""4:964ea883-2693-4303-b60b-a2ba95416a01:97""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:100""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1170""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:100""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1212""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:101""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1148""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:101""","""4:964ea883-2693-4303-b60b-a2ba95416a01:893""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:101""","""4:964ea883-2693-4303-b60b-a2ba95416a01:809""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:101""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1309""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:101""","""4:964ea883-2693-4303-b60b-a2ba95416a01:97""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:101""","""4:964ea883-2693-4303-b60b-a2ba95416a01:993""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:976""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1138""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1400""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:971""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:935""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1116""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1295""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1306""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:741""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:909""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:138""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1072""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1239""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1090""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:906""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:736""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1368""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:875""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:967""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1109""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1023""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:713""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:992""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1005""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1070""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1247""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1317""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1349""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:951""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1027""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:990""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1021""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1087""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1205""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:887""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:804""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:145""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:552""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1171""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:35""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:816""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:703""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1124""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1123""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1406""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:940""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:802""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:805""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1117""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:794""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1215""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1203""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1267""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:672""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1265""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:754""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1258""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:700""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1259""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1350""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1288""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1207""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:239""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1061""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1148""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:475""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:812""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:477""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1204""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:216""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1321""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1041""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:876""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1039""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1287""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:690""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:678""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1399""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1122""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1186""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1003""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1002""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:835""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1371""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1392""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:573""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1424""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1221""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1218""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1024""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:822""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:998""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:827""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:103""","""4:964ea883-2693-4303-b60b-a2ba95416a01:943""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:104""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1277""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:104""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1346""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:104""","""4:964ea883-2693-4303-b60b-a2ba95416a01:857""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:104""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1012""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:104""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1294""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:104""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1271""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:104""","""4:964ea883-2693-4303-b60b-a2ba95416a01:145""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:104""","""4:964ea883-2693-4303-b60b-a2ba95416a01:950""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:104""","""4:964ea883-2693-4303-b60b-a2ba95416a01:147""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:104""","""4:964ea883-2693-4303-b60b-a2ba95416a01:731""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:104""","""4:964ea883-2693-4303-b60b-a2ba95416a01:596""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:105""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1320""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:105""","""4:964ea883-2693-4303-b60b-a2ba95416a01:741""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:105""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1216""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:105""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1335""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:105""","""4:964ea883-2693-4303-b60b-a2ba95416a01:842""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:105""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1210""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:105""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1312""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:105""","""4:964ea883-2693-4303-b60b-a2ba95416a01:751""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:105""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1194""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:105""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1019""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:105""","""4:964ea883-2693-4303-b60b-a2ba95416a01:147""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:105""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1418""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:105""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1005""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:105""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1241""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:105""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1098""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:105""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1350""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:105""","""4:964ea883-2693-4303-b60b-a2ba95416a01:826""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:105""","""4:964ea883-2693-4303-b60b-a2ba95416a01:769""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:105""","""4:964ea883-2693-4303-b60b-a2ba95416a01:834""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:105""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1079""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:105""","""4:964ea883-2693-4303-b60b-a2ba95416a01:799""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:105""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1371""","""CAPEC_TO_TECHNIQUE"""
"""4:964ea883-2693-4303-b60b-a2ba95416a01:105""","""4:964ea883-2693-4303-b60b-a2ba95416a01:1415""","""CAPEC_TO_TECHNIQUE"""
